n_weeks_used,BottomKAcc,PairwiseOrderAcc,Top1Acc,MeanMargin,RuleReproRateWeek,AvgLogLik,Perplexity,avg_K,run_dir,checkpoint,monitor_name,monitor_value_recomputed,trial
260,0.7480769230769231,0.9447976645941918,0.7412280701754386,0.055545291677117345,0.7230769230769231,-0.5426890322078879,1.7731284400414076,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0019,best,train_BottomKAcc,0.7480769230769231,19
260,0.7442307692307693,0.9327240010866752,0.7324561403508771,0.11907916934444354,0.7230769230769231,-0.5260602157849532,1.7331727601866715,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0137,best,train_BottomKAcc,0.7442307692307693,137
260,0.7403846153846154,0.9389109554199072,0.7324561403508771,0.11292365848158414,0.7153846153846154,-0.5281083861652475,1.7378252133856633,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0095,best,train_BottomKAcc,0.7403846153846154,95
260,0.7365384615384616,0.9444548564461561,0.7368421052631579,0.0975471727263469,0.7115384615384616,-0.5462596830661194,1.772243558899509,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0054,best,train_BottomKAcc,0.7365384615384616,54
260,0.7346153846153847,0.9305071373398487,0.7192982456140351,0.11530732672948103,0.7153846153846154,-0.532048187404871,1.7458006983143588,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0096,best,train_BottomKAcc,0.7346153846153847,96
260,0.7307692307692307,0.9329330978485254,0.7236842105263158,0.11947967332716171,0.7038461538461539,-0.5215863303639567,1.72478757927593,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0145,best,train_BottomKAcc,0.7307692307692307,145
260,0.7211538461538461,0.9298376254164256,0.7149122807017544,0.12013255648601513,0.6923076923076923,-0.5268879269966139,1.7348977551449252,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0100,best,train_BottomKAcc,0.7211538461538461,100
260,0.7115384615384616,0.9265930068607514,0.7017543859649122,-0.009008951470828974,0.6846153846153846,-0.5587062438627561,1.8172125892818773,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0043,best,train_BottomKAcc,0.7115384615384616,43
260,0.7096153846153846,0.92468037880384,0.706140350877193,0.1184400687710597,0.676923076923077,-0.5288252968197832,1.7391495507998669,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0049,best,train_BottomKAcc,0.7096153846153846,49
260,0.7038461538461539,0.9159777352443108,0.6885964912280702,0.10834238953315295,0.6807692307692308,-0.5301789523245624,1.742662936088433,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0053,best,train_BottomKAcc,0.7038461538461539,53
260,0.698076923076923,0.9137063793264902,0.6885964912280702,0.1724373418981066,0.6692307692307692,-0.5200537684875038,1.7240765170262835,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0048,best,train_BottomKAcc,0.698076923076923,48
260,0.6884615384615385,0.9129695899211443,0.6798245614035088,0.12245952827999225,0.6576923076923077,-0.5304517330960012,1.74271114333559,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0151,best,train_BottomKAcc,0.6884615384615385,151
260,0.6865384615384615,0.921964632662443,0.6842105263157895,-0.11144224121593511,0.65,-0.5967738542705774,1.9478919533784862,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0076,best,train_BottomKAcc,0.6865384615384615,76
260,0.6846153846153846,0.9072650159207675,0.6710526315789473,0.11802303568961528,0.6576923076923077,-0.5376338977975628,1.769223759493721,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0042,best,train_BottomKAcc,0.6846153846153846,42
260,0.6807692307692308,0.91907968675861,0.6798245614035088,-0.01439414842484089,0.6423076923076924,-0.5580503955913277,1.8126030097247263,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0024,best,train_BottomKAcc,0.6807692307692308,24
260,0.6673076923076923,0.9181346607895998,0.6578947368421053,0.0064791651156086184,0.6346153846153846,-0.5482454175129533,1.7851464910755865,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0090,best,train_BottomKAcc,0.6673076923076923,90
260,0.6211538461538462,0.8896926966997293,0.6096491228070176,-0.1881705121925244,0.5846153846153846,-0.6088662372973676,2.00751118243117,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0081,best,train_BottomKAcc,0.6211538461538462,81
260,0.6153846153846154,0.885510063286011,0.6008771929824561,-0.02566970775906856,0.5807692307692308,-0.5766098591642311,1.8773698032487853,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0107,best,train_BottomKAcc,0.6153846153846154,107
260,0.6115384615384616,0.8951904359918375,0.6096491228070176,-0.10250901726002877,0.5692307692307692,-0.5891460213666925,1.933604786387213,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0004,best,train_BottomKAcc,0.6115384615384616,4
260,0.6019230769230769,0.8809934698618376,0.5921052631578947,0.03156496060009186,0.5615384615384615,-0.541332490183413,1.76690869988812,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0027,best,train_BottomKAcc,0.6019230769230769,27
260,0.5903846153846154,0.8752381237653586,0.5833333333333334,-0.05215709652178563,0.5461538461538461,-0.5586196347605437,1.8280183344104068,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0020,best,train_BottomKAcc,0.5903846153846154,20
260,0.5903846153846154,0.8853569368903453,0.5789473684210527,-0.1690086972541534,0.5538461538461539,-0.6071382066163306,2.051556843533925,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0104,best,train_BottomKAcc,0.5903846153846154,104
260,0.5596153846153846,0.8527288178411814,0.543859649122807,0.09959279260096641,0.5230769230769231,-0.5279548507721091,1.7481736022295737,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0005,best,train_BottomKAcc,0.5596153846153846,5
260,0.551923076923077,0.8438745836798961,0.5394736842105263,-0.06791637240407558,0.5076923076923077,-0.5604893049261032,1.84009864769262,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0014,best,train_BottomKAcc,0.551923076923077,14
260,0.5192307692307693,0.8470372134676346,0.5087719298245614,-0.14542676624483786,0.46923076923076923,-0.589324866163616,1.9577162053439139,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0018,best,train_BottomKAcc,0.5192307692307693,18
260,0.45576923076923076,0.8156899499205442,0.43859649122807015,-0.27986160846283803,0.4115384615384615,-0.6304115009637407,2.13077392312316,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0068,best,train_BottomKAcc,0.45576923076923076,68
260,0.4346153846153846,0.7954546299691384,0.4166666666666667,-0.19853573630635554,0.38846153846153847,-0.5953961922357288,2.015131742469565,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0016,best,train_BottomKAcc,0.4346153846153846,16
260,0.4326923076923077,0.7978298513362041,0.41228070175438597,-0.3136997824104933,0.38846153846153847,-0.632563495908219,2.270760595298733,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0025,best,train_BottomKAcc,0.4326923076923077,25
260,0.4307692307692308,0.7813739455663241,0.41228070175438597,-0.47306383104565053,0.38461538461538464,-0.6569330518921981,3.3356408689537997,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0030,best,train_BottomKAcc,0.4307692307692308,30
260,0.4269230769230769,0.7862807057511348,0.40350877192982454,-0.20714237519468254,0.38076923076923075,-0.6001207588670345,2.038061110472398,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0029,best,train_BottomKAcc,0.4269230769230769,29
260,0.4115384615384615,0.77112549855732,0.39473684210526316,-0.48508541465092164,0.36538461538461536,-0.6639251820098322,2.9899526952678492,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0013,best,train_BottomKAcc,0.4115384615384615,13
260,0.4096153846153846,0.7809954366431786,0.39035087719298245,-0.3991265350809464,0.36153846153846153,-0.6576981868326234,2.5798741406019645,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0010,best,train_BottomKAcc,0.4096153846153846,10
260,0.4096153846153846,0.7958237061706873,0.39035087719298245,-0.3292983382940292,0.36538461538461536,-0.6426781620579557,2.187991779522942,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0074,best,train_BottomKAcc,0.4096153846153846,74
260,0.4076923076923077,0.7743469988210843,0.38596491228070173,-0.3167154930388698,0.36153846153846153,-0.6192301494069398,2.190710501885697,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0031,best,train_BottomKAcc,0.4076923076923077,31
260,0.4,0.7703351769309777,0.37719298245614036,-0.3819327278779103,0.3576923076923077,-0.6370475051817126,2.277703053206078,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0011,best,train_BottomKAcc,0.4,11
260,0.3923076923076923,0.7760005713082276,0.37280701754385964,-0.385090053282105,0.3423076923076923,-0.6529557367965866,2.407772338629926,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0066,best,train_BottomKAcc,0.3923076923076923,66
260,0.38076923076923075,0.760876537888096,0.35964912280701755,-0.4368834820790933,0.3346153846153846,-0.6565288631424594,2.6109100368899583,1.126923076923077,outputs/dwts_tune_cpu__tune/tune_cpu_trial_0012,best,train_BottomKAcc,0.38076923076923075,12
