bootstrap_id,BottomKAcc,PairwiseOrderAcc,Top1Acc,RuleReproRateWeek
487,0.9442307692307692,0.9896001233504369,0.9434782608695652,0.9384615384615385
488,0.948076923076923,0.9922985365757575,0.9439655172413793,0.9461538461538461
489,0.9596153846153846,0.9938095246370022,0.9557522123893806,0.9576923076923077
490,0.9423076923076923,0.9919731669701063,0.9432314410480349,0.9346153846153846
491,0.9384615384615385,0.9909824912364666,0.9358974358974359,0.9346153846153846
492,0.9346153846153846,0.9890627439205463,0.9322033898305084,0.9307692307692308
493,0.95,0.9924847387350523,0.947136563876652,0.9461538461538461
494,0.9346153846153846,0.9882248321404824,0.9234234234234234,0.9346153846153846
495,0.9442307692307692,0.9917230003155195,0.9424778761061947,0.9384615384615385
496,0.9519230769230769,0.9920664069744257,0.9464285714285714,0.95
497,0.9461538461538461,0.9923028372801267,0.9414414414414415,0.9423076923076923
498,0.9576923076923077,0.9932507776297056,0.9592760180995475,0.95
499,0.9365384615384615,0.9902226952406076,0.9356223175965666,0.9307692307692308
500,0.948076923076923,0.9920360205265192,0.9478260869565217,0.9423076923076923
501,0.9134615384615384,0.9863505961803289,0.9082969432314411,0.9076923076923077
502,0.9384615384615385,0.991243757880651,0.9324324324324325,0.9346153846153846
503,0.9442307692307692,0.990408897629151,0.9409282700421941,0.9423076923076923
504,0.9519230769230769,0.9921137204537025,0.9461883408071748,0.95
505,0.9384615384615385,0.9917306322317857,0.9380530973451328,0.9307692307692308
506,0.9384615384615385,0.989407537992184,0.9333333333333333,0.9346153846153846
507,0.9365384615384615,0.9892016332883101,0.9288888888888889,0.9346153846153846
508,0.95,0.9926479089718598,0.9519650655021834,0.9423076923076923
509,0.948076923076923,0.9924556014629511,0.9478260869565217,0.9423076923076923
510,0.9538461538461539,0.9918832561144462,0.9482758620689655,0.9538461538461539
511,0.9519230769230769,0.9928676894077888,0.947136563876652,0.95
512,0.9346153846153846,0.9888354714100177,0.9342105263157895,0.926923076923077
513,0.9346153846153846,0.9892307703311627,0.9307359307359307,0.9307692307692308
514,0.9576923076923077,0.9935848882565131,0.9521739130434783,0.9576923076923077
515,0.9557692307692308,0.9938367197146782,0.9537037037037037,0.95
516,0.9326923076923077,0.988916085087336,0.9273504273504274,0.9307692307692308
517,0.9211538461538461,0.986861889408185,0.9177489177489178,0.9153846153846154
518,0.9461538461538461,0.9930198983504221,0.9391304347826087,0.9461538461538461
519,0.926923076923077,0.9876935576017086,0.9213973799126638,0.9230769230769231
520,0.9346153846153846,0.9901660852707349,0.9327731092436975,0.9307692307692308
521,0.9326923076923077,0.9898991307386985,0.9301310043668122,0.926923076923077
522,0.9538461538461539,0.9931575378546348,0.9521739130434783,0.95
523,0.925,0.9886538478044363,0.9196428571428571,0.9192307692307692
524,0.95,0.9932935130137663,0.9553571428571429,0.9384615384615385
525,0.9173076923076923,0.9872692612501291,0.9111111111111111,0.9115384615384615
526,0.925,0.9886460774219953,0.9194915254237288,0.9230769230769231
527,0.9346153846153846,0.9907964275433467,0.9324324324324325,0.926923076923077
528,0.9173076923076923,0.9863598926709248,0.9102564102564102,0.9153846153846154
529,0.9115384615384615,0.9865856388440499,0.9022222222222223,0.9076923076923077
530,0.9596153846153846,0.9943162399988908,0.9553571428571429,0.9576923076923077
531,0.948076923076923,0.9926112791666618,0.9398148148148148,0.9461538461538461
532,0.9326923076923077,0.9892504733342391,0.9254385964912281,0.9307692307692308
533,0.9634615384615385,0.9945221449320133,0.9646017699115044,0.9576923076923077
534,0.9557692307692308,0.9941054788919595,0.9537815126050421,0.9538461538461539
535,0.9557692307692308,0.9940306920271653,0.9555555555555556,0.95
536,0.95,0.9922953447470299,0.944206008583691,0.95
537,0.9403846153846154,0.9901952223135875,0.9333333333333333,0.9384615384615385
538,0.95,0.9925258088570375,0.9513274336283186,0.9423076923076923
539,0.9346153846153846,0.9902136768286045,0.9333333333333333,0.926923076923077
540,0.948076923076923,0.9925534197917352,0.9457013574660633,0.9423076923076923
541,0.9538461538461539,0.9928127437829971,0.954954954954955,0.9461538461538461
542,0.95,0.9927411487469306,0.9461883408071748,0.9461538461538461
543,0.9730769230769231,0.9950274731104191,0.9672897196261683,0.9730769230769231
544,0.9346153846153846,0.9892747544325315,0.9298245614035088,0.9307692307692308
545,0.9365384615384615,0.9912927363927547,0.935064935064935,0.9307692307692308
546,0.9384615384615385,0.9905128215367978,0.9313304721030042,0.9384615384615385
547,0.925,0.9878431306435511,0.9192825112107623,0.9192307692307692
548,0.9365384615384615,0.9891436354472087,0.9272727272727272,0.9346153846153846
549,0.9230769230769231,0.988056805729866,0.91324200913242,0.9192307692307692
550,0.95,0.9936138877501854,0.9437229437229437,0.95
551,0.9576923076923077,0.9944214128530943,0.9559471365638766,0.9538461538461539
552,0.9538461538461539,0.9916863698225755,0.9491525423728814,0.9538461538461539
553,0.9230769230769231,0.9890610798047139,0.9118942731277533,0.9230769230769231
554,0.926923076923077,0.9866009006133446,0.9188034188034188,0.926923076923077
555,0.9615384615384616,0.9940598297577637,0.9587155963302753,0.9576923076923077
556,0.9192307692307692,0.9860604689671443,0.908695652173913,0.9192307692307692
557,0.9596153846153846,0.9932280230980653,0.9567099567099567,0.9576923076923077
558,0.948076923076923,0.9903875298224962,0.9444444444444444,0.9461538461538461
559,0.9115384615384615,0.9847893795141807,0.9013452914798207,0.9076923076923077
560,0.8942307692307693,0.9834249104444798,0.8859649122807017,0.8884615384615384
561,0.9442307692307692,0.9919459721216789,0.9380530973451328,0.9423076923076923
562,0.95,0.991765735241083,0.944206008583691,0.95
563,0.925,0.9879516333341598,0.9223744292237442,0.9153846153846154
564,0.9538461538461539,0.9918543964624404,0.9506726457399103,0.95
565,0.925,0.987052532342764,0.9234234234234234,0.9153846153846154
566,0.9365384615384615,0.9911276237322734,0.9304347826086956,0.9346153846153846
567,0.9461538461538461,0.9918376081264936,0.9475982532751092,0.9384615384615385
568,0.9153846153846154,0.9866572331923705,0.9074889867841409,0.9115384615384615
569,0.925,0.9876877307891846,0.915929203539823,0.9230769230769231
570,0.95,0.9924679494821108,0.9504504504504504,0.9423076923076923
571,0.9653846153846154,0.9954803542448925,0.9605263157894737,0.9653846153846154
572,0.9403846153846154,0.9899708633239452,0.9333333333333333,0.9384615384615385
573,0.9423076923076923,0.9912790002731177,0.9342723004694836,0.9384615384615385
574,0.9365384615384615,0.989638001872943,0.9382716049382716,0.9307692307692308
575,0.948076923076923,0.9914467488343899,0.9473684210526315,0.9423076923076923
576,0.95,0.9916009004299458,0.9449152542372882,0.95
577,0.9307692307692308,0.9897875751440341,0.925764192139738,0.926923076923077
578,0.9211538461538461,0.9873504290213951,0.9155555555555556,0.9153846153846154
579,0.9346153846153846,0.9900549471378326,0.9364406779661016,0.926923076923077
580,0.9307692307692308,0.9889636766452056,0.920704845814978,0.9307692307692308
581,0.9288461538461539,0.9881895895187671,0.9230769230769231,0.926923076923077
582,0.9423076923076923,0.9905888571189,0.9416666666666667,0.9384615384615385
583,0.9423076923076923,0.9906684992405085,0.9434782608695652,0.9346153846153846
584,0.9461538461538461,0.9919748317736846,0.9452054794520548,0.9384615384615385
585,0.9596153846153846,0.9942016326464139,0.9579439252336449,0.9538461538461539
